text,intent_id,intent_label
i cannot get my google pay to work.,2,apple_pay_or_google_pay
why is there a €1 charge on my statement?,34,extra_charge_on_statement
the rate applied to my foreign purchase was incorrect,17,card_payment_wrong_exchange_rate
how can i change my name because i just got married?,30,edit_personal_details
"if i order a new card, how much will it be and how long will it take me to get it?",9,card_about_to_expire
"i am seeing unathorized transactions in the app, on my account.",20,cash_withdrawal_not_recognised
i am under 18 and i am trying to verify my id. why wont it work?,68,unable_to_verify_identity
"i need help. i asked for a refund from a merchant a while ago, but i have not gotten my money back. i keep checking my account, but nothing is showing up. what should i do now?",51,Refund_not_showing_up
i have been waiting for my card payment to be moved from pending status for an unusually long time. what is going on here and do you have an idea of when i can expect it to go through?,45,pending_card_payment
i've lost track of my phone or someone stole it.,42,lost_or_stolen_phone
can i also transfer with swift?,56,top_up_by_bank_transfer_charge
my card is about to expire.,9,card_about_to_expire
"i'm not in the uk, but can i still get a card?",24,country_support
i completed a money transaction but the recipient hasn't received it,66,transfer_not_received_by_recipient
how long does it take to show a deposit i made to my balance?,6,balance_not_updated_after_cheque_or_cash_deposit
is it on purpose that my payment has been returned to my account?,53,reverted_card_payment?
my card needs to be activated asap,0,activate_my_card
can you please identify the problem with my bank card?,14,card_not_working
how much will i be charged for exchanging foreign currency,31,exchange_charge
"i was trying to use contactless earlier, but it didn't work.",23,contactless_not_working
why didn't i get the amount i requested at the atm?,75,wrong_amount_of_cash_received
how are the exchange rates for transfers calculated?,32,exchange_rate
how do i report my card lost or stolen?,41,lost_or_stolen_card
"for the identity verification, what do you need?",69,verify_my_identity
when will i get my new card?,11,card_arrival
why couldn't i get cash from an atm?,26,declined_cash_withdrawal
why am i still waiting for my refund,51,Refund_not_showing_up
no refund showing in my statement.,51,Refund_not_showing_up
was there a way for me to get tracking for that?,11,card_arrival
how long will it take for my top up to work? it's still pending,47,pending_top_up
how can i change my password?,44,passcode_forgotten
why hasn't arrived yet a transaction i did to my friend?,66,transfer_not_received_by_recipient
there appears to have been a reversion in my top up,61,top_up_reverted
"after i got my cash, i found out my exchange rate was wrong.",76,wrong_exchange_rate_for_cash_withdrawal
"i show another charge on my card from when i used it, why?",15,card_payment_fee_charged
why isn't my id verifying?,68,unable_to_verify_identity
"i'm pretty frustrated about a pound charge that keeps showing up in my account statement. it's listed in the app as ""pending"", it never changes, and now i'm thinking someone's hacked my account!",34,extra_charge_on_statement
i want to apply for a visa card.,73,visa_or_mastercard
is my card accepted everywhere?,10,card_acceptance
what is going on? my top-up is still pending. i use your system all the time but now it is just showing as pending.,47,pending_top_up
how can i tell if there is a top-up limit?,60,top_up_limits
i made a withdrawal from my account but it has not posted?,46,pending_cash_withdrawal
my phone has been stolen. how can i make sure no one uses my account from it?,42,lost_or_stolen_phone
what do i do if an atm ate my card?,18,card_swallowed
i didn't set up the direct debit i have,28,direct_debit_payment_not_recognised
i see a reverted payment on my account. why has this happened?,53,reverted_card_payment?
i have a pending transfer,48,pending_transfer
if i have a physical card can i link it?,13,card_linking
"i know this very late, but i just went through my statements from the last couple months and there's one quite large-ish payment that i definitely haven't made. is it still possible to dispute it?",28,direct_debit_payment_not_recognised
hello. can you help figure out why the recent transfer from my uk bank account isn't showing up?,5,balance_not_updated_after_bank_transfer
how much does a transfer cost?,56,top_up_by_bank_transfer_charge
"hello, i am a new customer, and just tried topping up for the first time. according to your information, the transaction should be instant - why does it still show as pending?",47,pending_top_up
i am missing my refund.,51,Refund_not_showing_up
i tried to buy something online yesterday and got a message saying declined. i tried again today and got the same message. what's the problem?,27,declined_transfer
"i tried using my card, but it doesn't work.",14,card_not_working
my rate of exchange was wrong.,17,card_payment_wrong_exchange_rate
what kind of fiat currencies are supported for holding and exchange?,36,fiat_currency_support
google pay top up not working.,2,apple_pay_or_google_pay
should my top-up be completed by now?,47,pending_top_up
i need to know what's going on. i was under the impression you offered cryto top up which doesn't seem to be working and money has just vanished from my account.,61,top_up_reverted
where do i go to cancel a transaction?,8,cancel_transfer
how long does it take for the card to come?,12,card_delivery_estimate
where is my new card if i haven't received it yet?,11,card_arrival
is there a way to obtain a virtual card?,40,getting_virtual_card
show me please how to reset my passcode.,44,passcode_forgotten
i'm in china and need a new card. please help.,9,card_about_to_expire
"i need a disposable virtual card, how do i get one?",37,get_disposable_virtual_card
foreign currency rates were put in wrong at an atm i used.,76,wrong_exchange_rate_for_cash_withdrawal
i didn't cancel my card payment.,53,reverted_card_payment?
my wallet was stolen and all my credit cards were in there. help?!!?,22,compromised_card
are you able to locate my card?,41,lost_or_stolen_card
my cheque deposit didn't seem to work.,6,balance_not_updated_after_cheque_or_cash_deposit
